,location,total_sqft,bath,price,bhk
8584,Uttarahalli,1045.0,2.0,45.0,2
8585,Uttarahalli,850.0,2.0,37.93,2
8587,Uttarahalli,3600.0,6.0,120.0,6
8588,Uttarahalli,1788.0,3.0,98.34,3
8589,Uttarahalli,1345.0,2.0,57.0,3
8590,Uttarahalli,1089.0,2.0,43.55,2
8592,Uttarahalli,1279.0,2.0,48.0,2
8594,Uttarahalli,1425.0,2.0,64.0,3
8595,Uttarahalli,1155.0,2.0,40.42,2
8596,Uttarahalli,1050.0,2.0,42.0,2
8597,Uttarahalli,1300.0,2.0,55.0,3
8598,Uttarahalli,1250.0,2.0,55.0,3
8599,Uttarahalli,1700.0,3.0,88.0,3
8601,Uttarahalli,1085.0,2.0,43.0,2
8603,Uttarahalli,1175.0,2.0,47.0,2
8604,Uttarahalli,1689.28,3.0,91.2,3
8605,Uttarahalli,1310.0,2.0,85.0,3
8606,Uttarahalli,1175.0,2.0,47.0,2
8607,Uttarahalli,1137.0,2.0,63.0,2
8608,Uttarahalli,1315.0,2.0,74.0,3
8609,Uttarahalli,1215.0,2.0,52.85,3
8611,Uttarahalli,1325.0,2.0,53.0,2
8612,Uttarahalli,1300.0,2.0,60.0,3
8613,Uttarahalli,850.0,2.0,35.0,2
8614,Uttarahalli,1627.86,3.0,88.0,3
8616,Uttarahalli,1360.0,2.0,61.2,3
8617,Uttarahalli,1280.0,2.0,75.0,2
8618,Uttarahalli,661.0,1.0,36.0,1
8619,Uttarahalli,1134.0,2.0,45.36,2
8621,Uttarahalli,1320.0,2.0,55.44,3
8622,Uttarahalli,1390.0,2.0,61.16,3
8623,Uttarahalli,1090.0,2.0,45.0,2
8624,Uttarahalli,1050.0,2.0,42.0,2
8625,Uttarahalli,1235.0,2.0,90.0,2
8626,Uttarahalli,1123.0,2.0,48.0,2
8627,Uttarahalli,1329.0,2.0,56.0,3
8628,Uttarahalli,938.0,2.0,35.0,2
8631,Uttarahalli,1100.0,1.0,45.0,2
8632,Uttarahalli,1125.0,2.0,47.0,2
8634,Uttarahalli,1685.0,3.0,85.0,3
8635,Uttarahalli,1390.0,2.0,62.55,3
8637,Uttarahalli,1180.0,2.0,41.3,2
8638,Uttarahalli,1380.0,2.0,42.0,2
8639,Uttarahalli,1737.0,2.0,95.0,3
8641,Uttarahalli,3600.0,6.0,303.0,6
8642,Uttarahalli,1200.0,4.0,179.0,4
8643,Uttarahalli,1160.0,2.0,45.0,2
8644,Uttarahalli,1280.0,2.0,60.0,3
8646,Uttarahalli,1190.0,2.0,53.55,2
8647,Uttarahalli,1330.0,2.0,57.0,3
8648,Uttarahalli,1560.0,3.0,74.0,3
8650,Uttarahalli,1125.0,2.0,48.0,2
8651,Uttarahalli,1320.0,2.0,55.44,3
8653,Uttarahalli,1160.0,2.0,40.6,2
8655,Uttarahalli,1163.0,2.0,68.0,2
8657,Uttarahalli,1065.0,2.0,42.59,2
8658,Uttarahalli,1075.0,2.0,46.76,2
8659,Uttarahalli,1155.0,2.0,40.6,2
8660,Uttarahalli,1150.0,2.0,70.0,2
8663,Uttarahalli,1099.0,2.0,65.0,2
8664,Uttarahalli,1215.0,2.0,52.85,3
8666,Uttarahalli,1180.0,2.0,41.3,2
8669,Uttarahalli,1002.0,2.0,40.08,2
8670,Uttarahalli,1002.0,2.0,40.08,2
8671,Uttarahalli,1075.0,2.0,40.0,2
8673,Uttarahalli,1155.0,2.0,40.43,2
8675,Uttarahalli,1025.0,2.0,35.88,2
8676,Uttarahalli,1125.0,2.0,47.65,2
8677,Uttarahalli,1300.0,2.0,55.0,2
8678,Uttarahalli,1025.0,2.0,35.88,2
8679,Uttarahalli,980.0,2.0,45.0,2
8680,Uttarahalli,1125.0,2.0,47.0,2
8685,Uttarahalli,1175.0,2.0,47.0,2
8689,Uttarahalli,1265.0,2.0,65.0,3
8692,Uttarahalli,1213.0,2.0,48.0,2
8694,Uttarahalli,900.0,2.0,35.0,2
8695,Uttarahalli,1065.0,2.0,42.6,2
8698,Uttarahalli,1125.0,2.0,47.0,2
8699,Uttarahalli,1270.0,2.0,55.25,3
8700,Uttarahalli,1270.0,2.0,55.25,3
8701,Uttarahalli,1107.0,2.0,45.0,2
8702,Uttarahalli,1200.0,2.0,55.0,2
8704,Uttarahalli,1460.0,3.0,76.0,3
8705,Uttarahalli,1500.0,3.0,68.0,3
8706,Uttarahalli,1120.0,2.0,50.0,2
8707,Uttarahalli,1150.0,2.0,46.0,2
8708,Uttarahalli,1330.0,2.0,58.0,3
8710,Uttarahalli,1050.0,2.0,42.0,2
8711,Uttarahalli,1125.0,2.0,48.0,2
8713,Uttarahalli,1345.0,2.0,57.0,3
8714,Uttarahalli,1345.0,2.0,57.0,3
8716,Uttarahalli,1000.0,2.0,52.0,2
8717,Uttarahalli,1037.0,2.0,36.0,2
8719,Uttarahalli,1000.0,2.0,39.5,2
8720,Uttarahalli,1125.0,1.0,45.0,2
8722,Uttarahalli,1160.0,2.0,40.58,2
8723,Uttarahalli,1123.0,2.0,60.0,2
8725,Uttarahalli,1000.0,2.0,35.0,2
8726,Uttarahalli,1330.0,2.0,57.0,3
8727,Uttarahalli,1125.0,2.0,47.0,2
8728,Uttarahalli,1165.0,1.0,42.09,2
8729,Uttarahalli,1260.0,2.0,55.0,2
8730,Uttarahalli,1284.0,2.0,53.36,2
8731,Uttarahalli,1150.0,2.0,45.99,2
8733,Uttarahalli,1290.0,2.0,56.12,3
8734,Uttarahalli,1200.0,4.0,155.0,4
8735,Uttarahalli,1328.0,2.0,56.0,3
8736,Uttarahalli,1040.0,2.0,36.4,2
8737,Uttarahalli,1650.0,2.0,130.0,3
8738,Uttarahalli,1290.0,2.0,56.12,3
8740,Uttarahalli,1075.0,2.0,46.76,2
8741,Uttarahalli,1345.0,2.0,57.0,3
8742,Varthur,1160.0,2.0,44.0,2
8743,Varthur,1091.0,2.0,34.9,2
8744,Varthur,1385.0,2.0,80.0,2
8745,Varthur,1000.0,1.0,70.0,1
8746,Varthur,1535.0,3.0,65.99,3
8747,Varthur,1024.0,2.0,42.0,2
8748,Varthur,1125.0,2.0,40.0,2
8749,Varthur,1012.0,2.0,66.5,2
8750,Varthur,1320.0,2.0,110.0,4
8751,Varthur,1112.0,2.0,40.0,2
8752,Varthur,2145.0,3.0,175.0,3
8753,Varthur,1055.0,2.0,45.35,2
8754,Varthur,1280.0,2.0,65.0,2
8755,Varthur,977.0,2.0,36.0,2
8756,Varthur,1091.0,2.0,32.0,2
8757,Varthur,1250.0,3.0,71.0,3
8758,Varthur,1200.0,2.0,98.0,3
8759,Varthur,1200.0,3.0,67.75,3
8761,Varthur,1111.0,2.0,41.88,2
8762,Varthur,1097.0,2.0,33.82,2
8763,Varthur,4500.0,5.0,300.0,4
8764,Varthur,1140.0,2.0,55.5,2
8765,Varthur,1012.0,2.0,59.0,2
8766,Varthur,1600.0,4.0,112.0,4
8767,Varthur,1140.0,2.0,39.9,2
8768,Varthur,1090.0,2.0,48.0,2
8769,Varthur,1450.0,3.0,71.0,3
8770,Varthur,1210.0,2.0,60.0,2
8771,Varthur,1070.0,2.0,46.0,2
8772,Varthur,1360.0,2.0,85.0,3
8773,Varthur,1083.0,2.0,28.0,2
8774,Varthur,965.0,2.0,34.0,2
8775,Varthur,1120.0,2.0,44.24,2
8776,Varthur,2145.0,3.0,165.0,3
8777,Varthur,1395.0,2.0,79.0,3
8778,Varthur,1085.0,2.0,45.0,2
8779,Varthur,1250.0,2.0,47.0,2
8780,Varthur,1200.0,3.0,68.38,3
8782,Varthur,1155.0,2.0,60.0,2
8783,Varthur,1035.0,2.0,60.0,2
8784,Varthur,1100.0,2.0,72.0,2
8785,Varthur,1091.0,2.0,33.82,2
8786,Varthur,1155.0,2.0,39.0,2
8787,Varthur,1180.0,2.0,55.0,2
8789,Varthur,1738.0,2.0,57.35,2
8790,Varthur,986.0,2.0,30.0,2
8791,Varthur,1045.0,2.0,40.65,2
8792,Varthur,1155.0,2.0,39.0,2
8793,Varthur,674.0,1.0,19.9,2
8794,Varthur,1615.0,3.0,69.43,3
8795,Varthur,1210.0,2.0,64.15,2
8797,Varthur,1402.0,2.0,95.0,2
8798,Varthur,1105.0,2.0,38.0,2
8799,Varthur,2145.0,3.0,170.0,3
8800,Varthur,1560.0,3.0,90.0,3
8801,Varthur,1760.0,2.0,85.0,2
8802,Varthur,1210.0,2.0,54.0,2
8803,Varthur,1112.0,2.0,40.0,2
8804,Varthur,1740.0,4.0,175.0,4
8805,Varthur,986.0,2.0,31.0,2
8807,Varthur,1000.0,1.0,65.0,2
8808,Varthur,2160.0,3.0,170.0,3
8809,Varthur,1665.0,3.0,71.58,3
8810,Varthur Road,1083.0,2.0,61.75,2
8811,Varthur Road,2760.0,4.0,155.0,4
8812,Varthur Road,900.0,2.0,27.0,2
8813,Varthur Road,1655.0,3.0,115.0,3
8814,Varthur Road,1300.0,3.0,75.0,4
8815,Varthur Road,805.5,2.0,19.33,2
8816,Varthur Road,1277.0,2.0,59.0,2
8817,Varthur Road,1247.0,2.0,58.0,3
8818,Varthur Road,1050.0,2.0,42.7,2
8819,Varthur Road,1255.0,2.0,52.76,2
8821,Varthur Road,1033.0,2.0,32.0,2
8822,Varthur Road,552.5,1.0,13.26,1
8823,Varthur Road,1140.0,2.0,49.11,2
8824,Varthur Road,850.0,2.0,25.4,2
8825,Vasanthapura,1400.0,3.0,60.0,3
8826,Vasanthapura,1022.0,2.0,40.0,2
8827,Vasanthapura,1135.0,2.0,39.73,2
8828,Vasanthapura,995.0,2.0,34.82,2
8829,Vasanthapura,995.0,2.0,34.82,2
8830,Vasanthapura,1050.0,2.0,47.0,2
8831,Vasanthapura,940.0,2.0,40.0,2
8832,Vasanthapura,1500.0,2.0,65.0,2
8833,Vasanthapura,1037.0,2.0,36.28,2
8834,Vasanthapura,978.0,2.0,34.22,2
8835,Vasanthapura,1037.0,2.0,36.28,2
8836,Vidyaranyapura,1440.0,2.0,95.0,2
8837,Vidyaranyapura,1062.0,2.0,38.0,2
8838,Vidyaranyapura,1200.0,2.0,55.0,2
8839,Vidyaranyapura,1200.0,4.0,90.0,4
8841,Vidyaranyapura,1060.0,2.0,55.0,2
8842,Vidyaranyapura,1200.0,4.0,175.0,4
8843,Vidyaranyapura,1100.0,2.0,54.0,2
8844,Vidyaranyapura,1440.0,2.0,70.0,3
8845,Vidyaranyapura,1100.0,2.0,54.0,2
8846,Vidyaranyapura,1000.0,2.0,35.0,2
8848,Vidyaranyapura,1120.0,2.0,70.0,2
8849,Vidyaranyapura,945.0,2.0,40.0,2
8850,Vidyaranyapura,1100.0,2.0,54.0,2
8851,Vidyaranyapura,1200.0,2.0,65.0,3
8852,Vidyaranyapura,1200.0,2.0,52.0,2
8853,Vidyaranyapura,2640.0,6.0,225.0,5
8854,Vidyaranyapura,1175.0,2.0,35.0,2
8855,Vidyaranyapura,1050.0,2.0,50.0,2
8856,Vidyaranyapura,1188.0,2.0,50.0,2
8857,Vidyaranyapura,1100.0,2.0,75.0,3
8858,Vidyaranyapura,1100.0,2.0,72.0,3
8859,Vidyaranyapura,3150.0,7.0,375.0,7
8860,Vidyaranyapura,2400.0,5.0,135.0,4
8861,Vidyaranyapura,1100.0,2.0,41.0,2
8862,Vidyaranyapura,1200.0,2.0,60.5,2
8863,Vidyaranyapura,1200.0,2.0,42.0,2
8867,Vijayanagar,1450.0,3.0,100.0,3
8868,Vijayanagar,1580.0,2.0,134.0,3
8872,Vijayanagar,1180.0,2.0,65.0,2
8873,Vijayanagar,606.0,1.0,34.78,1
8874,Vijayanagar,1000.0,3.0,140.0,3
8875,Vijayanagar,1352.0,2.0,68.0,2
8876,Vijayanagar,1527.0,3.0,115.0,3
8877,Vijayanagar,989.0,2.0,60.0,2
8879,Vijayanagar,1380.0,2.0,225.0,2
8881,Vijayanagar,1046.0,2.0,75.0,2
8882,Vijayanagar,606.0,1.0,40.0,1
8883,Vijayanagar,1200.0,2.0,62.0,2
8886,Vijayanagar,1760.0,3.0,140.0,3
8889,Vijayanagar,1178.0,2.0,82.0,2
8890,Vijayanagar,864.0,2.0,45.0,2
8891,Vijayanagar,1806.0,6.0,370.0,6
8892,Vijayanagar,2100.0,6.0,252.0,4
8893,Vijayanagar,920.0,2.0,60.0,2
8894,Vijayanagar,1019.0,2.0,58.0,2
8895,Vijayanagar,2400.0,6.0,125.0,5
8896,Vijayanagar,1180.0,2.0,86.0,2
8897,Vijayanagar,1046.0,2.0,49.06,2
8898,Vijayanagar,2400.0,2.0,230.0,1
8899,Vijayanagar,492.0,1.0,40.0,1
8901,Vijayanagar,1500.0,4.0,360.0,4
8902,Vishveshwarya Layout,4000.0,7.0,225.0,7
8903,Vishveshwarya Layout,750.0,1.0,30.0,1
8904,Vishveshwarya Layout,2000.0,4.0,75.0,4
8905,Vishveshwarya Layout,2100.0,6.0,92.0,6
8906,Vishveshwarya Layout,7000.0,4.0,210.0,4
8907,Vishveshwarya Layout,2000.0,3.0,90.0,4
8908,Vishveshwarya Layout,4000.0,6.0,230.0,6
8909,Vishwapriya Layout,820.0,2.0,30.0,2
8910,Vishwapriya Layout,1235.0,2.0,60.0,2
8911,Vishwapriya Layout,1250.0,3.0,38.0,3
8912,Vishwapriya Layout,770.0,2.0,30.0,2
8913,Vishwapriya Layout,2800.0,5.0,130.0,5
8914,Vishwapriya Layout,910.0,2.0,36.0,2
8915,Vishwapriya Layout,890.0,2.0,37.0,2
8916,Vittasandra,1404.0,2.0,71.0,2
8917,Vittasandra,1246.0,2.0,67.0,2
8918,Vittasandra,1404.0,2.0,69.3,2
8919,Vittasandra,1246.0,2.0,67.3,2
8920,Vittasandra,1246.0,2.0,64.5,2
8921,Vittasandra,1246.0,2.0,64.5,2
8922,Vittasandra,1246.0,2.0,68.0,2
8924,Vittasandra,1238.0,2.0,67.0,2
8925,Vittasandra,1404.0,2.0,75.0,2
8926,Vittasandra,1246.0,2.0,65.0,2
8927,Vittasandra,1238.0,2.0,67.0,2
8928,Vittasandra,1246.0,2.0,67.4,2
8929,Vittasandra,2105.0,2.0,70.2,2
8930,Vittasandra,1259.0,2.0,67.4,2
8931,Vittasandra,1934.0,2.0,90.0,2
8932,Vittasandra,1404.0,2.0,68.8,2
8933,Vittasandra,1246.0,2.0,62.3,2
8934,Vittasandra,1246.0,2.0,63.0,2
8935,Vittasandra,1246.0,2.0,67.4,2
8936,Vittasandra,1246.0,2.0,65.4,2
8938,Vittasandra,1238.0,2.0,67.32,2
8939,Vittasandra,1246.0,2.0,67.4,2
8941,Vittasandra,1246.0,2.0,67.3,2
8942,Vittasandra,1404.0,2.0,70.0,2
8943,Vittasandra,1259.0,2.0,67.48,2
8944,Vittasandra,1404.0,2.0,75.0,2
8946,Vittasandra,1246.0,2.0,69.0,2
8947,Vittasandra,1246.0,2.0,67.0,2
8950,Vittasandra,1404.0,2.0,72.0,2
8951,Vittasandra,1246.0,2.0,67.5,2
8952,Vittasandra,1246.0,2.0,67.5,2
8953,Vittasandra,1404.0,2.0,70.0,2
8954,Vittasandra,1404.0,2.0,67.5,2
8955,Vittasandra,1246.0,2.0,65.0,2
8956,Vittasandra,1246.0,2.0,67.4,2
8960,Whitefield,2785.0,5.0,295.0,4
8961,Whitefield,1610.0,3.0,81.0,3
8962,Whitefield,1459.0,2.0,94.82,2
8964,Whitefield,5700.0,5.0,650.0,4
8966,Whitefield,4200.0,4.0,420.0,4
8969,Whitefield,1280.0,2.0,75.0,2
8971,Whitefield,1910.0,3.0,161.0,3
8972,Whitefield,3252.0,4.0,230.0,4
8976,Whitefield,1150.0,2.0,70.0,2
8977,Whitefield,1768.0,3.0,101.0,3
8979,Whitefield,4144.0,4.0,315.0,4
8980,Whitefield,2500.0,3.0,313.0,3
8981,Whitefield,4104.0,4.0,360.0,4
8982,Whitefield,1790.0,3.0,100.0,3
8983,Whitefield,1720.0,3.0,100.0,3
8985,Whitefield,1640.0,4.0,91.0,3
8988,Whitefield,2280.0,4.0,126.0,3
8992,Whitefield,1897.0,3.0,130.0,3
8993,Whitefield,2225.0,2.0,125.0,3
8994,Whitefield,4348.5,2.0,304.0,4
8997,Whitefield,2268.0,3.0,163.0,4
9000,Whitefield,2400.0,4.0,200.0,4
9002,Whitefield,1360.0,2.0,95.0,2
9004,Whitefield,1697.0,3.0,94.79,3
9005,Whitefield,5000.0,4.0,400.0,4
9006,Whitefield,4800.0,4.0,525.0,4
9007,Whitefield,3000.0,5.0,250.0,4
9008,Whitefield,1700.0,3.0,115.0,3
9011,Whitefield,2842.0,3.0,162.0,3
9013,Whitefield,3100.0,4.0,465.0,4
9016,Whitefield,1500.0,3.0,130.0,3
9017,Whitefield,1280.0,2.0,75.0,2
9019,Whitefield,1405.0,2.0,78.0,3
9020,Whitefield,2225.0,3.0,115.0,3
9021,Whitefield,1272.0,2.0,95.05,2
9024,Whitefield,1192.0,2.0,71.0,2
9028,Whitefield,1626.0,3.0,89.0,3
9029,Whitefield,1585.0,3.0,88.0,3
9030,Whitefield,3250.0,5.0,900.0,5
9031,Whitefield,665.0,2.0,28.585,1
9033,Whitefield,1280.0,2.0,85.0,2
9034,Whitefield,1200.0,3.0,68.5,3
9035,Whitefield,4000.0,4.0,330.0,4
9036,Whitefield,1420.0,2.0,136.0,2
9037,Whitefield,1697.0,3.0,108.0,3
9039,Whitefield,3606.0,4.0,312.0,4
9040,Whitefield,1204.0,4.0,125.0,4
9041,Whitefield,1485.0,2.0,90.0,2
9042,Whitefield,950.0,1.0,50.0,1
9044,Whitefield,2400.0,5.0,329.0,4
9045,Whitefield,825.0,1.0,45.0,1
9048,Whitefield,1635.0,2.0,85.0,3
9049,Whitefield,1216.0,2.0,79.0,2
9055,Whitefield,920.0,2.0,63.0,2
9057,Whitefield,1170.0,2.0,71.0,2
9058,Whitefield,1118.0,2.0,75.0,2
9059,Whitefield,1800.0,3.0,110.0,3
9060,Whitefield,1562.0,3.0,103.0,3
9063,Whitefield,2321.0,4.0,128.0,3
9064,Whitefield,1320.0,2.0,95.0,2
9067,Whitefield,3010.0,3.0,200.0,3
9068,Whitefield,1346.0,2.0,96.17,2
9069,Whitefield,3850.0,5.0,316.0,3
9073,Whitefield,2500.0,4.0,155.0,4
9074,Whitefield,905.0,1.0,55.0,1
9076,Whitefield,2268.0,3.0,146.0,4
9079,Whitefield,630.5,1.0,32.79,1
9082,Whitefield,1697.0,3.0,115.0,3
9085,Whitefield,1520.0,2.0,150.0,3
9091,Whitefield,1269.0,2.0,75.0,2
9093,Whitefield,1545.0,3.0,79.0,3
9096,Whitefield,3262.0,4.0,260.0,4
9098,Whitefield,1132.0,2.0,79.28,2
9100,Whitefield,3000.0,4.0,330.0,4
9104,Whitefield,1195.0,2.0,70.0,2
9105,Whitefield,3480.0,4.0,284.0,3
9107,Whitefield,1500.0,4.0,200.0,4
9108,Whitefield,3004.0,4.0,285.0,4
9110,Whitefield,709.0,1.0,34.385,1
9112,Whitefield,1320.0,2.0,79.5,2
9113,Whitefield,750.0,2.0,52.7,2
9114,Whitefield,1200.0,3.0,61.96,3
9116,Whitefield,3000.0,4.0,306.0,4
9120,Whitefield,2094.0,2.0,113.19,3
9122,Whitefield,3445.0,5.0,270.0,4
9123,Whitefield,1700.0,3.0,140.0,3
9124,Whitefield,4827.0,4.0,400.0,4
9125,Whitefield,1405.0,2.0,84.5,2
9127,Whitefield,3252.0,4.0,280.0,4
9129,Whitefield,1150.0,2.0,90.0,2
9130,Whitefield,2400.0,4.0,147.0,4
9132,Whitefield,624.0,1.0,35.0,1
9135,Whitefield,4356.0,5.0,850.0,4
9136,Whitefield,1700.0,3.0,95.0,3
9137,Whitefield,4960.0,4.0,400.0,4
9138,Whitefield,2928.0,4.0,198.0,4
9140,Whitefield,2700.0,5.0,175.0,3
9141,Whitefield,1216.0,2.0,84.0,2
9142,Whitefield,2882.0,5.0,204.0,4
9143,Whitefield,1840.0,3.0,140.0,3
9144,Whitefield,1778.0,3.0,122.0,3
9146,Whitefield,3100.0,4.0,350.0,4
9147,Whitefield,650.0,1.0,25.0,1
9149,Whitefield,905.0,1.0,52.0,1
9154,Whitefield,1216.0,2.0,75.0,2
9156,Whitefield,1255.0,2.0,77.0,2
9157,Whitefield,1216.0,2.0,73.0,2
9158,Whitefield,709.0,1.0,34.735,1
9162,Whitefield,1745.0,3.0,100.0,3
9163,Whitefield,3200.0,4.0,224.0,4
9165,Whitefield,825.0,1.0,44.9,1
9169,Whitefield,1870.0,3.0,138.0,3
9171,Whitefield,4400.0,5.0,525.0,4
9173,Whitefield,1862.0,3.0,125.0,3
9174,Whitefield,2403.0,5.0,360.0,4
9175,Whitefield,1655.0,3.0,113.0,3
9176,Whitefield,530.0,1.0,29.44,1
9178,Whitefield,905.0,1.0,50.0,1
9179,Whitefield,1600.0,3.0,82.0,3
9180,Whitefield,1230.0,4.0,80.0,4
9182,Whitefield,630.5,1.0,32.15,1
9183,Whitefield,905.0,1.0,52.0,1
9187,Whitefield,1216.0,2.0,83.0,2
9189,Whitefield,2500.0,3.0,280.0,3
9194,Whitefield,1216.0,2.0,75.0,2
9195,Whitefield,4000.0,4.0,380.0,4
9206,Whitefield,750.0,1.0,51.0,1
9209,Whitefield,1173.0,2.0,77.0,2
9210,Whitefield,1200.0,3.0,68.4,3
9214,Whitefield,3425.0,5.0,250.0,4
9215,Whitefield,3000.0,3.0,400.0,3
9216,Whitefield,4003.0,6.0,525.0,4
9221,Whitefield,4100.0,4.0,550.0,4
9222,Whitefield,2173.0,3.0,128.0,3
9224,Whitefield,905.0,1.0,62.0,1
9225,Whitefield,1870.0,3.0,138.0,3
9226,Whitefield,1320.0,2.0,99.26,2
9227,Whitefield,2901.0,4.0,190.0,3
9228,Whitefield,2403.0,4.0,270.0,4
9229,Whitefield,1485.0,2.0,96.51,2
9230,Whitefield,1755.0,3.0,101.0,3
9231,Whitefield,4800.0,5.0,550.0,4
9233,Whitefield,2225.0,3.0,149.0,3
9234,Whitefield,1250.0,2.0,82.0,2
9236,Whitefield,1800.0,4.0,178.0,4
9237,Whitefield,605.0,1.0,40.0,1
9240,Whitefield,2210.0,3.0,156.0,3
9241,Whitefield,1173.0,2.0,78.2,2
9242,Whitefield,1740.0,4.0,130.0,3
9243,Whitefield,5924.0,4.0,625.0,4
9244,Whitefield,1216.0,2.0,75.0,2
9246,Whitefield,1655.0,3.0,120.0,3
9247,Whitefield,4003.0,6.0,300.0,4
9249,Whitefield,4400.0,5.0,500.0,4
9250,Whitefield,1180.0,2.0,70.0,2
9252,Whitefield,2023.0,4.0,130.0,3
9253,Whitefield,3589.0,5.0,400.0,4
9254,Whitefield,2134.0,4.0,118.0,3
9257,Whitefield,905.0,1.0,60.0,1
9263,Whitefield,1452.0,3.0,90.0,3
9264,Whitefield,2850.0,5.0,240.0,4
9267,Whitefield,2830.0,5.0,190.0,4
9268,Whitefield,1295.0,2.0,78.5,2
9269,Whitefield,840.0,1.0,57.6,1
9270,Whitefield,640.0,1.0,19.83,1
9271,Whitefield,1991.0,3.0,104.0,3
9272,Whitefield,10200.0,4.0,1250.0,4
9276,Whitefield,1655.0,3.0,97.0,3
9277,Whitefield,1850.0,3.0,150.0,3
9278,Whitefield,1200.0,3.0,67.77,3
9279,Whitefield,1290.0,2.0,90.0,2
9282,Whitefield,1216.0,2.0,75.0,2
9283,Whitefield,1356.0,2.0,94.84,2
9284,Whitefield,1338.0,2.0,103.0,2
9285,Whitefield,4097.0,3.0,400.0,3
9288,Whitefield,3450.0,4.0,208.0,3
9292,Whitefield,1267.0,2.0,90.33,2
9293,Whitefield,5000.0,5.0,550.0,4
9295,Whitefield,1836.0,3.0,125.0,3
9297,Whitefield,2297.0,5.0,269.0,5
9298,Whitefield,3596.0,3.0,200.0,3
9299,Whitefield,1275.0,2.0,65.0,3
9302,Whitefield,1216.0,2.0,82.0,2
9303,Whitefield,1495.0,3.0,88.0,2
9304,Whitefield,1564.0,3.0,103.0,3
9305,Whitefield,1585.0,3.0,84.0,3
9308,Whitefield,1558.0,3.0,90.0,3
9309,Whitefield,1216.0,2.0,75.0,2
9310,Whitefield,1500.0,3.0,250.0,3
9312,Whitefield,1704.0,3.0,120.0,3
9314,Whitefield,1256.0,2.0,73.0,2
9317,Whitefield,1300.0,2.0,78.0,2
9318,Whitefield,1570.0,3.0,88.0,3
9319,Whitefield,4290.0,5.0,625.0,4
9320,Whitefield,1216.0,2.0,84.03,2
9322,Whitefield,1216.0,2.0,72.5,2
9324,Whitefield,2025.0,4.0,115.0,3
9325,Whitefield,1920.0,5.0,250.0,4
9326,Whitefield,7200.0,5.0,900.0,5
9327,Whitefield,1346.0,2.0,100.0,3
9331,Whitefield,2990.0,3.0,198.0,4
9333,Whitefield,2500.0,4.0,420.0,4
9335,Whitefield,1496.0,2.0,718.0,3
9336,Whitefield,1720.0,3.0,98.97,3
9337,Whitefield,1600.0,3.0,95.0,3
9338,Whitefield,1655.0,3.0,108.0,3
9339,Whitefield,1740.0,3.0,95.0,3
9341,Whitefield,1350.0,2.0,88.0,2
9343,Whitefield,1216.0,2.0,80.0,2
9344,Whitefield,2900.0,4.0,225.0,4
9345,Whitefield,1340.0,2.0,101.0,2
9347,Whitefield,2000.0,4.0,312.0,4
9348,Whitefield,1500.0,3.0,78.57,3
9349,Whitefield,1626.0,3.0,85.0,3
9351,Whitefield,1100.0,2.0,65.0,2
9353,Whitefield,1270.0,2.0,65.0,3
9354,Whitefield,3117.0,3.0,261.0,3
9355,Whitefield,1216.0,2.0,73.0,2
9357,Whitefield,3150.0,3.0,290.0,3
9359,Whitefield,2956.0,5.0,234.0,4
9363,Whitefield,2247.0,3.0,145.0,3
9364,Whitefield,3940.0,5.0,265.0,4
9366,Whitefield,1160.0,2.0,67.0,2
9367,Whitefield,1600.0,4.0,300.0,4
9369,Whitefield,1180.0,2.0,77.0,2
9370,Whitefield,2140.0,3.0,139.0,3
9371,Whitefield,1314.0,2.0,84.0,2
9377,Whitefield,1500.0,6.0,155.0,5
9378,Whitefield,1431.0,3.0,85.0,3
9379,Whitefield,524.0,1.0,29.0,1
9381,Whitefield,2135.0,3.0,149.0,4
9383,Whitefield,3075.0,2.0,188.0,4
9384,Whitefield,1760.0,3.0,160.0,3
9385,Whitefield,1655.0,3.0,110.0,3
9386,Whitefield,840.0,1.0,57.0,1
9387,Whitefield,1725.0,3.0,106.0,3
9389,Whitefield,2064.0,5.0,225.0,4
9390,Whitefield,4800.0,4.0,600.0,3
9392,Whitefield,516.0,1.0,39.0,1
9394,Whitefield,6000.0,4.0,410.0,4
9395,Whitefield,1639.0,3.0,107.0,3
9396,Whitefield,1820.0,3.0,113.0,3
9398,Whitefield,3565.0,4.0,218.0,4
9399,Whitefield,3410.0,5.0,253.0,4
9402,Whitefield,6000.0,6.0,700.0,4
9403,Whitefield,4500.0,4.0,330.0,4
9404,Whitefield,1250.0,2.0,85.0,2
9406,Whitefield,1277.0,2.0,77.0,2
9407,Whitefield,1820.0,3.0,140.0,3
9408,Whitefield,3453.0,4.0,247.0,4
9414,Whitefield,2280.0,4.0,125.0,3
9415,Whitefield,2882.0,5.0,200.0,4
9417,Whitefield,1639.5,3.0,92.63,3
9420,Whitefield,1190.0,2.0,70.0,2
9421,Whitefield,4800.0,4.0,550.0,4
9423,Whitefield,1270.0,2.0,94.0,2
9424,Whitefield,1220.0,2.0,89.0,2
9427,Whitefield,3758.0,3.0,300.0,3
9428,Whitefield,1575.0,4.0,250.0,4
9433,Whitefield,1216.0,2.0,72.0,2
9435,Whitefield,5400.0,5.0,475.0,4
9436,Whitefield,1396.0,3.0,74.0,3
9445,Whitefield,1615.0,3.0,96.9,3
9451,Whitefield,1200.0,2.0,70.0,2
9454,Whitefield,1216.0,2.0,75.0,2
